timestamp,activity,username,source_ip,action,result
2023-04-12 18:54:49,AccessDenied,efisher,23.135.230.187,Failed,Failed
2023-03-16 23:49:35,AccessDenied,rebeccakim,133.30.146.81,Failed,Failed
2023-03-11 06:15:09,ProductView,hannahhart,16.112.169.248,Failed,Success
2023-04-11 15:32:16,ProductView,jared52,217.128.157.199,Failed,Success
2023-02-16 08:33:46,ProductView,nealmelissa,118.197.31.88,Failed,Failed
2023-04-06 09:06:18,AccessDenied,charmon,100.218.56.232,Failed,Success
2023-01-07 02:29:31,OrderPlaced,david01,162.134.110.152,Success,Failed
2023-06-25 02:47:59,OrderPlaced,unavarro,158.220.244.233,Success,Failed
2023-02-02 10:50:22,ProductView,marybecker,42.174.55.234,Success,Failed
2023-04-29 07:26:51,Login,joshua05,95.101.144.172,Failed,Success
2023-02-23 21:14:45,Login,mcconnelladam,5.229.133.254,Failed,Success
2023-01-04 10:18:03,Login,mindywilliams,209.209.209.196,Success,Failed
2023-06-04 22:36:37,OrderPlaced,istephens,10.91.38.144,Failed,Success
2023-04-27 22:39:25,ProductView,isandoval,69.115.220.56,Failed,Failed
2023-08-01 22:28:33,AccessDenied,cindy13,3.216.88.169,Success,Failed
2023-07-01 01:36:45,OrderPlaced,davistroy,172.87.39.169,Success,Success
2023-08-07 02:59:12,Login,teresa02,157.249.160.160,Success,Failed
2023-07-12 05:25:14,OrderPlaced,katherine97,159.254.186.254,Failed,Success
2023-07-23 20:30:56,ProductView,taustin,119.219.37.212,Success,Success
2023-08-01 18:57:24,ProductView,martinbianca,53.110.184.88,Failed,Success
2023-07-19 16:06:16,Login,meadowsalexandra,104.3.74.87,Success,Success
2023-04-13 17:18:51,Login,george95,199.1.162.69,Failed,Success
2023-04-24 21:01:02,Login,charles27,221.12.3.55,Failed,Success
2023-07-08 04:42:26,OrderPlaced,zachary89,26.113.251.184,Success,Success
2023-03-31 17:58:05,OrderPlaced,jortiz,59.198.0.208,Failed,Success
2023-06-06 21:21:08,AccessDenied,vazquezscott,57.143.151.198,Success,Failed
2023-06-03 15:06:15,ProductView,jeffreyli,7.180.219.121,Failed,Failed
2023-04-19 01:09:50,AccessDenied,jessica44,142.162.99.180,Failed,Success
2023-03-24 18:38:39,ProductView,zkline,180.90.32.100,Success,Failed
2023-01-16 22:09:08,AccessDenied,ekelley,207.187.107.33,Success,Success
2023-04-25 14:22:18,OrderPlaced,sharonlamb,89.47.43.141,Success,Failed
2023-08-05 07:32:40,OrderPlaced,bbrooks,188.45.28.234,Success,Success
2023-08-01 01:59:55,Login,spencermclean,201.250.155.132,Failed,Failed
2023-04-16 07:12:04,ProductView,david24,2.154.152.8,Success,Success
2023-05-25 17:18:18,ProductView,ochoamike,46.53.8.168,Success,Success
2023-06-25 05:42:13,ProductView,carlospena,48.68.16.80,Failed,Failed
2023-04-13 04:17:44,Login,rreed,25.245.78.143,Failed,Failed
2023-02-20 03:21:42,Login,yfreeman,21.49.247.77,Success,Failed
2023-05-21 14:05:09,OrderPlaced,robert73,155.219.244.53,Failed,Failed
2023-02-22 00:48:03,Login,jessekemp,93.182.190.241,Success,Success
2023-06-27 20:33:49,OrderPlaced,zreed,47.107.145.181,Success,Success
2023-03-30 05:03:58,OrderPlaced,garciawilliam,61.47.82.18,Failed,Failed
2023-03-13 18:42:19,OrderPlaced,amy64,39.183.9.110,Success,Success
2023-03-19 17:23:18,ProductView,karenwhite,170.116.202.97,Failed,Failed
2023-05-10 01:29:45,AccessDenied,butlerscott,55.158.248.105,Success,Success
2023-04-25 19:58:28,AccessDenied,leematthew,26.21.117.250,Success,Failed
2023-02-04 20:44:07,AccessDenied,acoleman,133.239.115.152,Success,Failed
2023-07-02 08:55:03,Login,jacob71,181.58.78.158,Failed,Failed
2023-01-13 04:03:31,Login,perezregina,208.200.44.216,Failed,Success
2023-01-08 07:02:52,ProductView,mark97,75.86.26.168,Failed,Success
2023-01-17 16:58:31,Login,james63,67.171.84.240,Success,Success
2023-01-09 12:08:21,ProductView,barronkyle,134.252.211.138,Failed,Failed
2023-01-14 01:07:05,AccessDenied,russellricardo,201.114.200.184,Success,Failed
2023-07-18 07:22:43,ProductView,shelby77,142.130.164.118,Success,Success
2023-05-01 21:29:34,OrderPlaced,cheryl39,151.181.75.140,Success,Success
2023-01-21 18:49:22,Login,cassandra32,207.237.14.90,Success,Failed
2023-03-14 04:54:31,AccessDenied,lisaknight,146.25.28.158,Success,Failed
2023-04-02 17:13:59,ProductView,nelsongina,2.197.207.106,Failed,Failed
2023-06-28 21:00:10,Login,riverajaclyn,55.34.31.191,Failed,Success
2023-07-16 20:23:20,OrderPlaced,sydneywalters,204.207.28.148,Failed,Success
2023-03-16 03:35:24,OrderPlaced,cynthia64,99.225.224.109,Success,Failed
2023-06-13 20:27:34,Login,katherine88,186.235.139.21,Failed,Success
2023-05-07 02:45:48,Login,edwardsbrian,205.78.47.61,Failed,Success
2023-01-03 12:34:20,AccessDenied,jocelyndiaz,162.227.36.138,Failed,Failed
2023-01-26 00:04:37,ProductView,smithalexa,168.249.106.255,Success,Failed
2023-01-28 22:47:43,AccessDenied,sara04,114.166.171.59,Success,Success
2023-05-19 11:41:26,AccessDenied,steven61,56.69.106.215,Success,Failed
2023-01-11 09:21:17,ProductView,seanmartinez,179.106.135.54,Success,Failed
2023-03-05 12:48:11,Login,eric85,115.20.85.61,Success,Failed
2023-03-20 02:57:42,OrderPlaced,gregorysnyder,217.34.148.153,Failed,Failed
2023-08-07 03:28:57,AccessDenied,denise92,19.48.229.210,Success,Success
2023-03-23 09:03:38,OrderPlaced,thomas61,38.91.18.42,Failed,Success
2023-07-10 00:02:17,Login,whitedonald,103.234.64.223,Failed,Failed
2023-03-13 05:06:35,AccessDenied,april27,147.140.56.171,Failed,Failed
2023-05-16 19:12:30,OrderPlaced,tylerjefferson,5.1.155.33,Failed,Failed
2023-07-26 01:22:59,OrderPlaced,dianehenry,13.104.88.67,Failed,Success
2023-05-03 14:42:27,AccessDenied,kylehendricks,70.144.1.181,Failed,Success
2023-02-18 17:10:50,OrderPlaced,smithkimberly,165.169.71.235,Failed,Failed
2023-05-15 02:03:53,ProductView,bensondaniel,124.197.123.218,Failed,Success
2023-05-29 19:40:34,AccessDenied,dperez,83.68.34.232,Success,Success
2023-01-04 04:45:20,AccessDenied,jameshall,112.117.254.194,Success,Success
2023-03-08 07:43:47,OrderPlaced,timothy28,11.206.203.87,Success,Failed
2023-05-30 15:25:36,AccessDenied,olee,41.45.208.47,Failed,Success
2023-03-08 06:23:51,AccessDenied,mariasimon,95.109.54.91,Success,Failed
2023-03-19 05:08:19,ProductView,rose02,86.165.207.138,Success,Failed
2023-07-30 02:19:25,ProductView,brandiwhite,104.56.76.102,Success,Success
2023-02-02 03:51:31,OrderPlaced,lbrown,181.163.246.78,Failed,Failed
2023-05-07 16:32:39,ProductView,otran,84.188.74.160,Success,Failed
2023-01-13 16:00:34,ProductView,gavin07,108.209.124.115,Success,Failed
2023-03-06 13:24:35,OrderPlaced,joshua79,141.233.196.133,Success,Failed
2023-05-07 19:44:18,OrderPlaced,salasrichard,213.139.107.247,Success,Success
2023-04-02 01:54:35,ProductView,shannonaustin,156.195.47.154,Success,Success
2023-05-16 11:49:46,ProductView,ehorne,21.250.79.62,Success,Success
2023-07-24 02:07:48,AccessDenied,dboone,126.181.178.73,Success,Success
2023-02-28 12:00:17,OrderPlaced,tcarpenter,81.175.20.29,Failed,Success
2023-04-08 05:14:46,OrderPlaced,ycarpenter,130.65.184.76,Failed,Success
2023-07-14 10:50:09,OrderPlaced,lisawaller,159.250.138.221,Success,Success
2023-06-14 05:12:39,OrderPlaced,rossbruce,103.68.169.86,Failed,Success
2023-04-23 02:23:37,ProductView,mccarthyrhonda,116.48.165.126,Failed,Failed
2023-07-24 20:09:53,OrderPlaced,maurice06,41.154.193.90,Failed,Success
2023-08-03 06:34:40,ProductView,sarahpaul,159.21.216.41,Failed,Failed
2023-03-04 01:31:36,ProductView,amy97,73.239.65.206,Success,Failed
2023-03-24 17:25:02,OrderPlaced,gutierrezelizabeth,26.209.133.143,Failed,Success
2023-06-07 21:41:07,ProductView,vpearson,52.5.22.24,Failed,Failed
2023-05-11 17:03:38,AccessDenied,hoffmanjames,78.136.124.188,Failed,Failed
2023-04-02 10:06:00,ProductView,davissherri,83.65.140.80,Success,Failed
2023-04-22 08:11:39,OrderPlaced,mitchellelizabeth,75.205.131.223,Failed,Success
2023-05-10 01:41:51,OrderPlaced,gregory04,206.116.252.58,Failed,Failed
2023-05-25 22:08:13,Login,brenda59,92.150.0.250,Success,Failed
2023-03-23 12:01:48,AccessDenied,erika57,49.189.254.46,Failed,Success
2023-04-21 21:29:14,AccessDenied,danagonzalez,31.137.85.6,Failed,Failed
2023-05-14 20:47:07,AccessDenied,iluna,96.29.161.38,Failed,Success
2023-04-11 02:31:54,AccessDenied,smithgregory,61.148.44.66,Failed,Success
2023-03-12 17:36:43,ProductView,ryan69,81.150.171.239,Failed,Success
2023-08-07 18:01:49,Login,yrogers,118.213.189.73,Failed,Failed
2023-03-07 22:31:09,ProductView,eugene36,142.11.124.2,Failed,Success
2023-03-23 20:28:41,OrderPlaced,randybrown,50.182.18.94,Success,Failed
2023-05-11 19:37:45,ProductView,bruce03,122.209.172.41,Failed,Success
2023-01-06 03:40:07,AccessDenied,garciapatrick,11.54.231.82,Success,Failed
2023-02-06 20:26:05,OrderPlaced,mariacarpenter,167.68.145.135,Success,Success
2023-05-12 11:14:02,OrderPlaced,ttaylor,68.229.159.36,Success,Failed
2023-01-17 06:47:49,OrderPlaced,garciamichael,145.84.242.125,Failed,Failed
2023-02-26 03:01:42,ProductView,blackapril,179.193.166.190,Failed,Failed
2023-04-08 23:06:29,AccessDenied,davidcooper,61.11.193.250,Success,Success
2023-03-04 06:58:48,OrderPlaced,jonesjudy,86.151.104.178,Failed,Success
2023-02-03 23:38:13,AccessDenied,fmichael,197.246.191.133,Success,Failed
2023-01-09 12:04:14,ProductView,lauraburns,96.18.37.183,Failed,Failed
2023-01-04 05:05:17,AccessDenied,willie84,42.52.236.104,Failed,Failed
2023-02-21 05:09:27,Login,scott24,157.78.12.193,Success,Success
2023-07-21 14:48:45,Login,hardingmonica,139.15.77.124,Failed,Failed
2023-01-11 02:04:26,AccessDenied,louisthompson,31.133.231.183,Success,Failed
2023-05-03 09:07:07,ProductView,summerssabrina,184.164.160.253,Success,Failed
2023-04-17 14:56:27,Login,paulblackburn,157.203.46.202,Failed,Success
2023-02-17 03:38:39,Login,wnguyen,16.101.107.66,Failed,Failed
2023-01-07 16:09:10,AccessDenied,tina39,117.252.11.235,Failed,Failed
2023-05-07 13:42:10,OrderPlaced,ijordan,171.148.100.88,Success,Success
2023-03-27 18:16:02,AccessDenied,jose78,132.254.71.147,Success,Failed
2023-06-04 09:29:38,Login,duffyjacqueline,2.220.108.27,Failed,Failed
2023-03-16 21:48:45,Login,gilldonald,66.86.236.250,Failed,Success
2023-02-16 03:51:36,OrderPlaced,wreed,24.41.134.232,Failed,Success
2023-06-01 08:20:31,AccessDenied,donnanash,13.107.104.234,Success,Success
2023-01-04 05:08:42,AccessDenied,wmccoy,114.187.232.175,Failed,Success
2023-07-27 13:05:44,Login,qconway,154.140.2.2,Failed,Success
2023-02-26 03:36:03,Login,brianlopez,163.104.175.90,Success,Failed
2023-07-18 01:07:43,Login,randy09,71.181.201.163,Failed,Success
2023-03-02 12:02:47,Login,lewiseric,102.0.22.47,Failed,Success
2023-06-16 17:08:55,AccessDenied,ggrant,38.250.174.94,Success,Success
2023-02-16 13:10:24,Login,qcompton,139.117.205.224,Success,Failed
2023-05-08 21:46:48,Login,dylan70,84.213.243.129,Success,Success
2023-03-11 16:04:42,AccessDenied,dixonsheri,221.191.24.121,Success,Success
2023-03-27 01:02:39,Login,harmonholly,50.239.177.212,Failed,Failed
2023-03-11 20:08:46,AccessDenied,brianna44,221.200.111.245,Failed,Failed
2023-02-08 17:06:37,ProductView,jason31,190.133.11.207,Success,Failed
2023-01-27 13:18:59,AccessDenied,parkertimothy,23.126.211.91,Success,Success
2023-07-16 13:34:32,Login,georgebrian,126.209.29.46,Failed,Success
2023-01-21 15:02:04,OrderPlaced,peter01,47.87.155.47,Failed,Success
2023-03-02 16:44:39,Login,yjones,214.168.192.66,Success,Success
2023-01-23 10:32:48,Login,xliu,147.7.29.198,Success,Success
2023-02-07 09:37:29,ProductView,michael77,140.217.4.169,Failed,Success
2023-02-03 21:38:08,AccessDenied,amy01,172.64.157.203,Success,Failed
2023-07-31 07:10:09,AccessDenied,mark37,48.92.235.62,Failed,Success
2023-03-18 10:50:06,AccessDenied,bryansmith,197.49.147.202,Failed,Success
2023-02-15 14:03:40,ProductView,marcushartman,218.92.43.116,Success,Success
2023-03-14 01:41:57,AccessDenied,qchen,210.116.115.106,Success,Success
2023-06-29 05:14:46,AccessDenied,rogerserik,80.123.211.204,Failed,Failed
2023-03-08 16:15:02,ProductView,becky41,194.50.0.155,Success,Success
2023-05-09 11:38:26,Login,alejandro87,126.108.67.182,Failed,Success
2023-08-09 04:28:50,Login,josephayers,196.45.220.113,Success,Success
2023-02-22 06:48:07,AccessDenied,bstewart,144.141.199.99,Success,Success
2023-03-04 06:34:00,AccessDenied,daniellegonzalez,197.192.152.162,Success,Failed
2023-03-29 14:41:20,AccessDenied,mmiller,159.175.247.24,Success,Success
2023-02-12 16:24:33,OrderPlaced,kimberlymiller,193.129.236.194,Failed,Success
2023-06-03 20:55:33,AccessDenied,castrosusan,174.36.53.1,Success,Failed
2023-01-25 17:40:43,AccessDenied,nnielsen,208.145.55.153,Failed,Failed
2023-07-05 19:55:21,ProductView,iallen,133.133.216.172,Failed,Failed
2023-07-25 05:23:36,Login,william23,176.80.184.172,Failed,Success
2023-01-30 21:11:13,AccessDenied,adamsjim,146.18.198.142,Success,Success
2023-01-04 19:35:57,OrderPlaced,johnsonbrian,178.188.11.161,Success,Success
2023-01-22 02:19:12,OrderPlaced,bjimenez,220.89.125.248,Failed,Success
2023-02-18 17:51:32,ProductView,brandonlambert,12.71.129.147,Success,Success
2023-05-23 09:24:22,AccessDenied,andersondaniel,61.46.116.186,Success,Success
2023-05-02 15:06:51,Login,doris99,33.244.2.202,Success,Success
2023-01-13 10:50:56,ProductView,roblesjanet,1.58.171.115,Failed,Success
2023-04-28 02:59:57,AccessDenied,dustinmitchell,189.111.214.173,Failed,Failed
2023-01-10 23:36:12,AccessDenied,qschmidt,157.252.203.142,Success,Success
2023-04-27 20:34:06,Login,christophertucker,61.138.70.254,Success,Failed
2023-02-08 07:52:23,OrderPlaced,mconner,76.20.60.31,Failed,Failed
2023-05-09 15:44:13,OrderPlaced,tamimanning,160.191.226.171,Success,Failed
2023-05-05 06:00:05,AccessDenied,jackberger,21.94.167.208,Success,Success
2023-05-20 05:21:52,OrderPlaced,thomaskari,126.127.186.164,Success,Failed
2023-05-30 18:01:34,Login,maxwell62,161.243.143.103,Failed,Failed
2023-07-02 19:19:15,AccessDenied,cpetersen,65.191.164.76,Failed,Failed
2023-05-12 23:41:13,Login,debra54,95.10.125.92,Failed,Failed
2023-06-21 10:06:54,AccessDenied,sanchezpatricia,60.85.56.246,Success,Success
2023-03-23 19:29:12,ProductView,william80,67.165.45.132,Failed,Success
2023-07-31 08:49:10,Login,karen30,51.60.167.161,Failed,Failed
2023-04-26 13:08:07,AccessDenied,brian37,96.232.40.125,Failed,Failed
2023-01-15 20:26:08,OrderPlaced,crystalmiller,113.140.13.206,Failed,Success
2023-03-06 11:02:28,AccessDenied,derek37,68.84.168.44,Failed,Success
2023-03-25 08:50:08,OrderPlaced,christopher60,185.246.187.119,Success,Failed
2023-03-07 14:49:43,OrderPlaced,emelton,72.193.253.12,Failed,Success
2023-07-16 00:15:24,OrderPlaced,dawnhoward,123.240.6.15,Success,Success
2023-02-17 11:27:05,Login,tmiller,48.165.54.176,Failed,Failed
2023-05-12 16:18:51,Login,skerr,111.181.54.224,Failed,Failed
2023-01-05 22:46:55,Login,gmorales,73.205.59.229,Success,Failed
2023-03-31 23:15:35,AccessDenied,calebrobles,113.158.93.212,Success,Failed
2023-02-13 05:24:32,ProductView,riverajennifer,108.117.78.175,Failed,Failed
2023-06-22 00:48:00,OrderPlaced,kurt31,201.78.21.83,Success,Success
2023-05-02 22:30:43,ProductView,dyoung,62.239.114.206,Success,Success
2023-05-31 15:28:06,ProductView,qrodriguez,162.215.144.82,Success,Success
2023-07-31 21:49:03,OrderPlaced,palmerjimmy,67.238.94.132,Success,Failed
2023-05-10 06:14:15,Login,woodsmorgan,34.138.163.23,Success,Failed
2023-01-23 05:50:47,ProductView,dmoore,107.237.46.201,Failed,Failed
2023-03-08 06:45:32,OrderPlaced,lorimanning,148.61.238.90,Failed,Failed
2023-04-13 06:21:17,Login,smithtracy,49.127.208.140,Failed,Success
2023-04-18 01:10:16,Login,erika06,4.87.191.193,Failed,Success
2023-01-19 06:28:35,ProductView,smiller,182.225.203.7,Failed,Failed
2023-04-20 16:43:12,ProductView,matthewhicks,71.233.220.118,Success,Failed
2023-07-29 02:23:41,OrderPlaced,kylelopez,184.86.0.194,Failed,Failed
2023-07-05 00:43:10,AccessDenied,patrickibarra,167.147.42.91,Failed,Failed
2023-03-25 10:49:31,Login,jwhitney,164.38.112.55,Success,Success
2023-03-25 14:54:19,OrderPlaced,wgraham,198.202.41.139,Failed,Failed
2023-02-25 09:15:01,OrderPlaced,owilliams,20.7.28.160,Success,Success
2023-06-01 10:07:29,AccessDenied,brian75,115.201.9.200,Success,Failed
2023-07-26 12:56:39,AccessDenied,vincent59,142.53.126.27,Failed,Success
2023-04-14 08:16:21,Login,crystalsanchez,6.238.78.210,Failed,Success
2023-04-12 12:21:29,Login,johnsonkim,187.121.104.226,Failed,Failed
2023-04-08 13:08:45,OrderPlaced,jessicamartin,20.199.59.247,Success,Success
2023-04-01 01:46:22,OrderPlaced,christopher41,163.72.116.23,Success,Failed
2023-04-22 16:46:53,Login,iparker,20.128.109.31,Success,Failed
2023-07-20 12:32:32,OrderPlaced,hodgeskimberly,20.211.222.248,Success,Failed
2023-03-14 05:21:06,Login,qjones,22.40.163.150,Failed,Success
2023-05-21 06:20:35,ProductView,fwilliams,77.220.191.6,Failed,Success
2023-01-02 19:13:21,OrderPlaced,andersonjennifer,173.157.186.154,Failed,Success
2023-02-13 16:04:19,OrderPlaced,alejandraknox,219.34.2.47,Success,Failed
2023-03-26 02:19:43,Login,joyce00,86.86.253.248,Success,Failed
2023-01-15 11:21:54,OrderPlaced,joshuamassey,62.111.177.174,Success,Success
2023-04-27 00:53:00,AccessDenied,stevenslindsay,5.165.56.154,Success,Success
2023-04-21 04:09:09,AccessDenied,michelleschultz,111.188.38.106,Success,Failed
2023-02-10 08:53:46,AccessDenied,jesus97,99.48.117.53,Success,Failed
2023-02-18 03:33:43,ProductView,rileyelizabeth,31.121.66.106,Success,Success
2023-07-27 23:41:46,OrderPlaced,john95,211.226.26.46,Success,Success
2023-01-31 20:05:56,ProductView,robert58,18.34.72.39,Success,Failed
2023-04-11 12:36:26,OrderPlaced,robbinsmaria,185.247.16.75,Failed,Failed
2023-04-13 01:23:57,ProductView,christina74,89.53.139.105,Success,Success
2023-01-28 14:49:58,ProductView,aesparza,108.202.222.105,Success,Failed
2023-02-27 14:06:52,AccessDenied,markhenson,72.202.31.208,Failed,Success
2023-04-12 11:19:28,OrderPlaced,elewis,99.170.10.185,Failed,Success
2023-05-23 21:19:21,OrderPlaced,zgoodman,47.32.63.245,Failed,Success
2023-06-27 15:14:02,ProductView,tranoscar,167.59.8.5,Failed,Failed
2023-07-11 09:08:52,ProductView,james30,69.76.67.101,Success,Failed
2023-08-04 03:58:04,AccessDenied,bobby33,201.249.10.140,Success,Failed
2023-04-06 12:13:36,Login,igalvan,187.59.231.134,Failed,Success
2023-04-27 11:04:28,AccessDenied,bluna,171.106.221.254,Success,Success
2023-05-27 23:14:44,OrderPlaced,tina09,121.161.54.79,Failed,Success
2023-08-07 04:11:30,Login,chandlershane,97.251.155.226,Failed,Success
2023-01-04 09:43:19,Login,jack60,222.122.107.236,Success,Failed
2023-01-05 05:14:14,ProductView,berryrichard,101.29.219.79,Success,Failed
2023-03-21 11:15:04,Login,shelly89,93.161.102.175,Success,Failed
2023-07-10 20:56:34,ProductView,nicholasrogers,217.156.37.8,Success,Success
2023-04-01 04:20:07,AccessDenied,tara21,51.195.25.234,Success,Failed
2023-04-10 13:42:35,AccessDenied,sarahharrison,201.53.190.200,Failed,Failed
2023-02-08 13:48:57,AccessDenied,snguyen,12.241.64.68,Failed,Failed
2023-03-07 16:26:09,ProductView,karengould,31.239.50.247,Failed,Failed
2023-06-24 15:52:01,OrderPlaced,sherri52,46.68.184.112,Failed,Success
2023-07-20 12:52:05,ProductView,dunlapgail,143.117.93.174,Failed,Failed
2023-04-07 08:03:23,AccessDenied,youngtammy,46.19.228.207,Failed,Success
2023-06-23 09:07:32,Login,ugeorge,205.7.73.104,Success,Failed
2023-01-08 12:43:09,OrderPlaced,charlesbarnes,144.30.185.227,Success,Success
2023-03-29 01:08:40,Login,ronaldgoodwin,142.97.178.186,Success,Success
2023-06-27 18:43:59,AccessDenied,tiffanycampbell,11.217.148.137,Failed,Failed
2023-08-07 04:53:11,Login,westchristopher,16.214.240.121,Success,Success
2023-06-19 06:16:53,ProductView,sherryburgess,32.144.131.108,Success,Failed
2023-04-02 01:19:42,Login,patrick72,101.15.212.66,Success,Failed
2023-03-26 14:27:48,AccessDenied,matthewdiaz,80.212.231.18,Failed,Failed
2023-05-02 09:14:22,ProductView,ehernandez,19.49.81.90,Success,Success
2023-03-30 08:21:48,OrderPlaced,amandarussell,122.32.0.169,Success,Failed
